InspectionID,DefectCategory,SeverityWeight
83640,Wrong Item,3.5
83645,Late Delivery,4.0
83655,Poor Quality,4.0
83657,Wrong Item,3.5
83666,Produto Péssimo,4.0
83668,Recycled Product,4.0
83671,Late Delivery,3.5
83675,Late Delivery,3.5
83687,Rude Courier,3.5
83692,Late Delivery,3.5
83694,Missing Parts,4.0
83708,Wrong Item,4.0
83731,Late Delivery,4.0
83732,Late Delivery,4.0
83738,Fiapinhos,3.5
83739,Late Delivery,3.5
83743,No Arrival,5.0
83755,INVENT,3.5
83759,INVENT,1.0
83765,Missing Parts,3.5
83772,Not Received,5.0
83779,Missing Parts,3.5
83784,Not Received,3.5
83786,Late Delivery,3.5
83789,Poor Quality,4.0
83795,Late Delivery,4.0
83801,Missing Parts,3.5
83818,Produto Extraviado,2.5
83828,No Issue,1.0
83830,Missing Parts,3.5
83832,Missing Parts,3.5
83847,Late Delivery,4.0
83848,Poor Quality,4.0
83850,Wrong Item,4.0
83851,Late Delivery,3.5
83856,Misleading Ad,3.5
83866,Late Delivery,3.5
83880,Late Delivery,3.5
83887,Missing Parts,3.5
83902,Late Delivery,3.5
83913,Not Received,5.0
83915,Poor Quality,4.0
83920,Late Delivery,4.0
83923,No Fit,1.0
83938,No Arrival,5.0
83947,Late Delivery,3.5
83952,Late Delivery,4.0
83955,Damaged Goods,4.0
83968,Not Received,5.0
83969,Late Delivery,3.5
83980,Late Delivery,3.5
84000,Non Functional,4.0
84002,Missing Parts,3.5
84008,Wrong Item,4.0
84010,Late Delivery,3.5
84023,Damaged Goods,3.5
84024,Late Delivery,3.5
84036,Incomplete Delivery,3.5
84059,Late Delivery,4.0
84073,Poor Quality,4.0
84085,Late Delivery,3.5
84088,Late Delivery,4.0
84098,Wrong Item,4.0
84103,Wrong Item,3.5
84105,N/A,1.0
84110,Not Received,5.0
84118,Non Funciona,2.5
84119,Late Delivery,2.0
84121,Color Mismatch,3.5
84133,Rude Courier,3.5
84158,Damaged Goods,3.5
84163,Bom Atendimento,1.0
84166,Wrong Item,4.0
84169,INVENT,3.5
84176,Poor Quality,4.0
84200,Poor Quality,3.5
84205,Wrong Item,4.0
84208,Late Delivery,3.5
84213,Late Delivery,4.0
84215,Late Delivery,3.5
84217,Wrong Item,4.0
84228,Wrong Item,4.0
84230,INVENT,1.0
84235,Wrong Item,3.5
84238,Não Recomendaria Solução,3.5
84240,Missing Information,3.5
84252,Late Delivery,3.5
84260,Partial Delivery,3.5
84277,Late Delivery,3.5
84282,Wrong Item,4.0
84285,Pobre Qualidade,4.0
84292,Wrong Item,4.0
84297,Late Delivery,3.5
84305,INVENT,3.5
84307,Missing Parts,3.5
84311,Late Delivery,3.5
84326,Wrong Item,4.0
84329,Wrong Item,4.0
84330,Wrong Item,3.5
84345,Wrong Item,4.0
84351,Incomplete Order,3.5
84356,Cancelled Order,3.5
84364,Golpe,5.0
84369,Late Delivery,1.0
84382,Late Delivery,4.0
84385,Wrong Item,3.5
84403,Late Delivery,3.5
84404,Wrong Item,4.0
84406,Late Delivery,3.5
84412,Late Delivery,3.5
84414,Late Delivery,3.5
84416,Missing Parts,4.0
84422,Wrong Item,4.0
84425,Late Delivery,3.5
84428,Wrong Item,3.5
84440,Late Delivery,3.5
84442,Pedido Incompleto,3.5
84453,Incomplete Order,4.0
84454,Missing Parts,3.5
84457,Missing Parts,3.5
84465,Wrong Item,4.0
84473,Comprado errado,2.5
84474,Wrong Item,4.0
84478,Uncertain Arrival,3.5
84488,Missing Parts,3.5
84496,Muito ruim,3.5
84502,Poor Quality,3.5
84524,Poor Quality,4.0
84530,No Delivery,5.0
84532,Missing Parts,3.5
84542,Missing Parts,3.5
84543,Late Delivery,3.5
84552,Late Delivery,3.5
84572,Wrong Item,3.5
84574,INVENT,1.0
84578,No Arrival,5.0
84592,Missing Parts,3.5
84593,Missing Parts,4.0
84602,Como posso avaliar se não recebi o produto.,3.5
84609,Wrong Item,4.0
84614,Invent Category,2.5
84623,Late Delivery,3.5
84627,Late Delivery,3.5
84638,Late Delivery,3.5
84639,Late Delivery,3.5
84640,Wrong Item,4.0
84653,Late Delivery,2.0
84654,Missing Parts,4.0
84658,Manchadas,4.0
84662,Damaged Goods,3.5
84666,Late Delivery,3.5
84679,Delayed Delivery,3.5
84680,Wrong Item,4.0
84693,Not Received,5.0
84703,Not Received,5.0
84705,Late Delivery,4.0
84709,Missing Parts,3.5
84710,Late Delivery,3.5
84721,Indication,3.5
84728,Late Delivery,3.5
84736,Missing Parts,3.5
84747,Missing Parts,3.5
84748,Late Delivery,3.5
84750,Wrong Item,4.0
84762,Late Delivery,3.5
84770,Wrong Item,4.0
84783,Late Delivery,4.0
84791,Late Delivery,3.5
84813,Late Delivery,5.0
84814,Poor Quality,3.5
84822,Missing Parts,4.0
84828,Primeira Falha,3.5
84833,Wrong Item,4.0
84834,Damaged Goods,4.0
84838,Late Delivery,4.0
84839,Late Delivery,4.0
84846,Wrong Item,4.0
84851,Late Delivery,3.5
84852,Falta de Peças,3.5
84869,INVENT,3.5
84886,Not Received,5.0
84891,Late Delivery,4.0
84899,Wrong Item,3.5
84918,Late Delivery,4.0
84928,Product Defect,4.0
84929,Wrong Item,4.0
84939,Cancelled Order,3.5
84940,Wrong Item,4.0
84963,Wrong Item,4.0
84971,No Fit,1.0
84974,Not Received,5.0
84982,Cancelada,5.0
84983,Poor Quality,3.0
85003,Missing Parts,3.5
85012,Wrong Item,3.5
85014,Poor Quality,4.0
85025,Late Delivery,3.5
85028,Late Delivery,3.5
85035,Late Delivery,3.5
85041,Wrong Item,4.0
85048,Late Delivery,3.5
85051,Late Delivery,3.5
85054,Esperando o resultado..,1.0
85056,Late Delivery,3.5
85057,Product Variance,3.5
85066,Late Delivery,3.5
85068,No Product In Stock,4.0
85078,Late Delivery,4.0
85087,No Product Sent,5.0
85092,Late Delivery,3.5
85095,Wrong Item,4.0
85121,Poor Fit,3.5
85133,Poor Fit,3.5
85134,Late Delivery,4.0
85135,Late Delivery,3.5
85136,Late Delivery,4.0
85149,Not Received,5.0
85153,Missing Parts,3.5
85159,Wrong Item,3.5
85162,Wrong Item,3.5
85174,Wrong Item,4.0
85182,Wrong Item,3.5
85183,Wrong Item,4.0
85192,Late Delivery,4.0
85196,Late Delivery,3.5
85203,No Arrival,5.0
85205,INVENT,1.0
85207,Trust Issues,3.5
85209,Missing Parts,3.5
85211,Late Delivery,4.0
85216,Late Delivery,4.0
85217,Missing Parts,3.5
85223,Missing Parts,3.5
85226,Poor Quality,4.0
85254,Late Delivery,3.5
85255,Late Delivery,4.0
85259,Missing Parts,4.0
85260,Wrong Item,4.0
85265,Wrong Item,4.0
85271,Late Delivery,3.5
85279,Missing Parts,3.5
85297,Wrong Item,3.5
85302,Late Delivery,4.0
85308,Wrong Item,4.0
85316,Late Delivery,3.5
85325,Late Delivery,4.0
85337,Wrong Item,3.5
85340,Wrong Item,4.0
85344,Não recebi,5.0
85348,Late Delivery,3.5
85351,Late Delivery,4.0
85353,Late Delivery,3.5
85354,No Delivery,5.0
85356,Non-Recognized Category,3.5
85357,Late Delivery,4.0
85363,Wrong Item,4.0
85371,Poor Quality,4.0
85373,Wrong Item,3.5
85395,No Arrival,5.0
85397,Late Delivery,3.5
85399,Produto Rasgado,4.0
85400,INVENT,3.5
85404,Late Delivery,3.5
85407,Poor Quality,4.0
85412,Late Delivery,3.5
85414,Late Delivery,3.5
85415,Produto Falso,4.0
85426,INVENT,3.5
85444,Late Delivery,3.5
85445,Wrong Item,3.5
85449,INVENT,3.5
85451,No Delivery,3.0
85456,Late Delivery,3.5
85459,Late Delivery,3.5
85461,Late Delivery,4.0
85467,No Delivery,3.0
85471,Late Delivery,3.5
85473,Missing Parts,3.5
85474,Product Variance,3.5
85477,INVENT,3.5
85481,Late Delivery,3.5
85482,Late Delivery,3.5
85488,INVENT,3.5
85496,Wrong Item,3.5
85498,Late Delivery,4.0
85502,Missing Parts,3.5
85505,Late Delivery,3.5
85513,Wrong Item,3.5
85517,Correios,3.5
85521,Late Delivery,3.5
85532,Odor,3.5
85533,Poor Quality,3.5
85535,Péssima muito Ruin',3.5
85537,Late Delivery,3.5
85542,Poor Quality,4.0
85543,No Apparent Defect,1.0
85547,Poor Quality,3.5
85553,Missing Parts,3.5
85555,Wrong Item,3.5
85560,Category,2.5
85567,Late Delivery,3.5
85568,Late Delivery,3.5
85571,No Arrival,5.0
85575,Late Delivery,3.5
85577,Wrong Item,3.5
85580,Poor Quality,3.5
85582,Late Delivery,3.5
85587,INVENT,3.5
85597,Wrong Item,4.0
85601,Wrong Item,3.5
85602,Late Delivery,3.5
85603,Late Delivery,3.5
85618,Late Delivery,4.0
85633,Delay in Communication,4.0
85635,Rude Courier,3.5
85641,Wrong Item,4.0
85647,No Issue Found,1.0
85653,Late Delivery,3.5
85655,Late Delivery,3.5
85660,Missing Parts,4.0
85666,Late Delivery,3.5
85667,Late Delivery,3.5
85679,Late Delivery,3.5
85685,Late Delivery,3.5
85689,Late Delivery,4.0
85697,Wrong Item,4.0
85703,Late Delivery,3.5
85705,Communication Issues,3.5
85706,Late Delivery,3.5
85713,Late Delivery,4.0
85728,Late Delivery,1.0
85734,Late Delivery,3.5
85751,Wrong Item,3.5
85754,Missing Parts,3.5
85755,No Issue Found,1.0
85761,Wrong Item,4.0
85773,Missing Parts,3.5
85793,Wrong Item,3.5
85801,Communication Issues,3.5
85805,Wrong Item,4.0
85807,No Fit,1.0
85813,Missing Parts,3.5
85822,INVENT,3.5
85845,Late Delivery,3.5
85851,Wrong Item,3.5
85854,Poor Quality,3.5
85863,Missing Parts,3.5
85872,Poor Quality,3.0
85875,Wrong Item,4.0
85876,Quantidade Mínima,3.5
85880,Late Delivery,3.5
85887,Category,2.5
85902,Late Delivery,4.0
85922,INVENT,3.5
85927,Delayed Delivery,3.5
85929,Late Delivery,4.0
85939,INVENT,1.0
85940,Poor Quality,4.0
85954,Late Delivery,4.0
85955,Late Delivery,3.5
85965,Late Delivery,3.5
85967,Painful Assembly,4.0
85989,Late Delivery,3.5
86009,Late Delivery,4.0
86040,Wrong Item,3.5
86041,None of the given categories fit,3.5
86042,Wrong Item,3.5
86044,Wrong Item,3.5
86049,Poor Quality,3.0
86050,Late Delivery,3.5
86054,Late Delivery,3.5
86063,Late Delivery,4.0
86066,Category,2.5
86077,Damaged Goods,3.5
86081,Late Delivery,4.0
86085,Critical Failure / Scam,5.0
86086,Poor Quality,3.5
86088,No Delivery,3.0
86089,Wrong Item,4.0
86091,Entrega Errada,4.0
86099,Late Delivery,3.5
86104,Missing Parts,3.5
86106,Wrong Item,4.0
86111,Missing Parts,3.5
86117,Wrong Item,4.0
86120,Late Delivery,4.0
86131,Wrong Item,4.0
86132,Missing Parts,4.0
86157,Fraud,5.0
86165,Late Delivery,3.5
86173,Wrong Item,4.0
86184,Wrong Item,4.0
86186,Poor Quality,3.5
86188,Missing Parts,3.5
86193,Late Delivery,3.5
86211,Wrong Item,4.0
86227,Wrong Item,4.0
86231,Late Delivery,3.5
86236,Late Delivery,3.5
86242,Late Delivery,3.5
86243,Wrong Item,3.5
86251,Late Delivery,4.0
86258,Late Delivery,3.5
86264,Wrong Item,4.0
86266,Missing Parts,3.5
86287,Late Delivery,4.0
86309,Wrong Item,3.5
86314,Missing Parts,3.5
86319,Missing Parts,3.5
86322,Poor Quality,3.0
86331,Late Delivery,4.0
86340,Late Delivery,3.5
86345,Wrong Item,4.0
86354,Wrong Item,4.0
86355,Late Delivery,3.5
86356,INVENT,3.5
86359,Wrong Item,4.0
86360,Missing Parts,4.0
86366,Wrong Item,4.0
86371,Category,1.0
86374,Late Delivery,4.0
86382,Wrong Item,4.0
86384,Item Never Arrived,5.0
86391,Poor Quality,4.0
86398,Reconditioned Product,4.0
86401,Late Delivery,3.5
86407,Wrong Item,4.0
86410,Late Delivery,4.0
86412,Wrong Item,3.5
86423,Late Delivery,3.5
86426,Late Delivery,3.5
86434,Late Delivery,3.5
86446,Late Delivery,3.5
86449,No Problema,1.0
86460,Late Delivery,3.5
86466,Missing Parts,3.5
86482,Damaged Goods,4.0
86483,Muito ruim,3.5
86494,Wrong Item,3.5
86498,Late Delivery,3.5
86501,Late Delivery,4.0
86505,Late Delivery,4.0
86511,Missing Parts,3.5
86514,Late Delivery,3.5
86515,Poor Quality,3.5
86531,Late Delivery,3.5
86533,Late Delivery,3.5
86535,Poor Quality,3.5
86548,Late Delivery,3.5
86549,Not Received,5.0
86555,INVENT,3.5
86556,No Delivery,3.5
86558,No Fit,3.5
86559,Late Delivery,4.0
86560,Late Delivery,3.5
86574,Late Delivery,3.5
86576,Missing Parts,3.5
86586,Produto Falso,5.0
86588,Missing Parts,3.5
86608,Poor Quality,3.5
86613,Non-Conformance,4.0
86623,Damaged Goods,3.5
86625,Late Delivery,3.5
86628,Late Delivery,3.5
86630,Late Delivery,3.5
86635,No Product Delivered,5.0
86640,Late Delivery,4.0
86645,Wrong Item,4.0
86646,Poor Quality,4.0
86649,Cancelled Order,3.5
86664,Late Delivery,3.5
86666,Late Delivery,3.5
86669,Wrong Item,4.0
86678,Propaganda,3.5
86690,Wrong Item,3.5
86691,Wrong Item,3.5
86702,Missing Parts,3.5
86708,SEM OPINAR,1.0
86713,Fraud,5.0
86716,Late Delivery,4.0
86725,Not Received,5.0
86730,Wrong Item,4.0
86732,Color Variance,2.5
86740,Late Delivery,3.5
86743,Wrong Item,4.0
86744,Missing Parts,3.5
86752,None of the given categories fit. Invent Category,2.5
86754,No Delivery,5.0
86762,Weightiness,4.0
86765,Late Delivery,3.5
86766,Wrong Item,4.0
86776,Rude Courier,3.5
86783,Late Delivery,4.0
86810,Missing Parts,3.5
86812,Late Delivery,4.0
86814,Late Delivery,3.5
86817,Late Delivery,3.5
86826,Wrong Item,3.5
86827,Missing Parts,3.5
86835,Product Fraud,5.0
86843,Late Delivery,4.0
86851,Late Delivery,1.0
86855,No Issue,1.0
86876,Late Delivery,3.5
86877,Poor Quality,3.5
86886,Late Delivery,3.5
86889,Wrong Item,3.5
86894,Late Delivery,3.5
86899,Wrong Item,3.5
86905,INVENT,3.5
86908,Late Delivery,3.5
86915,Late Delivery,3.5
86935,Wrong Item,3.5
86936,Late Delivery,3.5
86937,Late Delivery,5.0
86941,Missing Parts,3.5
86947,Late Delivery,3.5
86957,Late Delivery,3.5
86964,Late Delivery,3.5
86968,Missing Parts,3.5
86970,Cancellation Issue,3.5
86989,Late Delivery,3.5
86991,Poor Quality,3.5
87002,Wrong Item,4.0
87007,Late Delivery,4.0
87011,Late Delivery,4.0
87013,No Arrival,5.0
87025,Poor Quality,4.0
87034,Wrong Item,3.5
87037,Late Delivery,3.5
87039,Late Delivery,3.5
87048,Late Delivery,3.5
87055,Produto Ruim,4.0
87057,Missing Parts,3.5
87058,Wrong Item,4.0
87061,Late Delivery,4.0
87074,Unreceived Item,4.0
87084,Incomplete Order,3.5
87092,Not Received,5.0
87102,Damaged Goods,4.0
87103,Wrong Item,4.0
87106,No Issue,1.0
87107,Late Delivery,3.5
87123,Wrong Item,4.0
87124,Wrong Item,4.0
87134,Poor Quality,4.0
87138,Late Delivery,4.0
87147,Missing Parts,3.5
87152,Late Delivery,3.5
87155,Uncontacted,3.5
87157,No Estoque,4.0
87160,Poor Quality,4.0
87165,Late Delivery,4.0
87167,Late Delivery,3.5
87170,Late Delivery,1.0
87184,Encaixe,3.5
87192,No Arrival,5.0
87195,No Delivery,5.0
87202,Late Delivery,3.5
87203,Late Delivery,3.5
87204,Missing Parts,3.5
87207,Wrong Item,3.5
87211,INVENT,3.5
87220,Missing Parts,2.0
87228,Late Delivery,3.5
87246,Late Delivery,3.5
87254,Missing Parts,3.5
87262,Poor Quality,3.5
87272,Missing Parts,3.5
87294,Wrong Item,4.0
87295,Chagrad,3.5
87296,Non-Informed,3.5
87301,Late Delivery,4.0
87310,Entrega Parcial,3.5
87315,Late Delivery,4.0
87325,Late Delivery,3.5
87335,Missing Parts,3.5
87338,Insufficient Information,3.5
87346,Cancelled Purchase,3.5
87351,Not Received,5.0
87365,Late Delivery,3.5
87377,Missing Parts,3.5
87378,Wrong Item,3.5
87384,INVENT,1.0
87389,Late Delivery,3.5
87409,Non Functioning,4.0
87415,Wrong Item,3.5
87456,Late Delivery,3.5
87458,Wrong Item,4.0
87462,INVENT,3.5
87463,Delayed Payment Response,4.0
87467,Late Delivery,3.5
87487,No Fit,3.5
87502,Category,2.5
87521,Late Delivery,4.0
87522,Not Provided,3.5
87532,Late Delivery,3.5
87533,Missing Parts,4.0
87538,Late Delivery,3.5
87550,Missing Parts,3.5
87551,Late Delivery,3.5
87554,Poor Quality,4.0
87555,INVENT,3.5
87566,Poor Quality,4.0
87568,Late Delivery,3.5
87575,No Issue,1.0
87576,No Delivery,5.0
87579,Missing Parts,4.0
87592,Late Delivery,4.0
87599,None of the given categories fit. Invent Category,2.5
87602,Late Delivery,3.5
87606,Poor Quality,3.5
87613,Late Delivery,3.5
87644,Poor Quality,3.5
87645,Missing Parts,3.5
87647,Wrong Item,4.0
87653,Wrong Item,4.0
87655,Late Delivery,3.5
87661,Wrong Item,3.5
87665,Wrong Item,4.0
87668,Performance Issue,3.5
87674,Wrong Item,3.5
87684,Late Delivery,3.5
87689,Wrong Item,4.0
87715,Missing Parts,3.5
87716,Missing Parts,3.5
87721,INVENT,1.0
87746,Late Delivery,4.0
87747,Not Received,5.0
87748,INVENT,3.5
87758,Produto de baixa qualidade,3.5
87761,Late Delivery,3.5
87763,Good Material,1.0
87767,INVENT,3.5
87775,Poor Quality,3.0
87782,Late Delivery,3.5
87786,Compra Cancelada,2.5
87789,Late Delivery,3.5
87791,Poor Quality,4.0
87800,Wrong Size,3.5
87801,Embalagem Rascada,2.5
87802,Wrong Item,4.0
87803,Missing Parts,3.5
87804,Wrong Item,3.5
87812,No Fit,1.0
87813,Late Delivery,4.0
87815,Late Delivery,3.5
87816,Poor Quality,4.0
87817,No Delivery,5.0
87822,INVENT,3.5
87823,Late Delivery,4.0
87829,Wrong Item,4.0
87831,Late Delivery,4.0
87843,Counterfeit Product,4.0
87844,Late Delivery,3.5
87862,Late Delivery,3.5
87864,Missing Parts,3.5
87872,Late Delivery,3.5
87877,Wrong Item,3.5
87884,Wrong Item,3.5
87890,Late Delivery,3.5
87895,Wrong Item,3.5
87901,INVENT,1.0
87906,Late Delivery,3.5
87908,Non-Receipt,5.0
87918,Propaganda,4.0
87924,Late Delivery,3.5
87927,Late Delivery,5.0
87932,Late Delivery,4.0
87939,Late Delivery,3.5
87941,Misrepresentation,3.5
87952,Late Delivery,3.5
87953,Late Delivery,1.0
87955,Late Delivery,3.5
87962,Wrong Item,4.0
87969,Missing Parts,4.0
87981,Wrong Item,4.0
87991,Late Delivery,4.0
88012,Missing Parts,4.0
88019,INVENT,1.0
88024,Late Delivery,3.5
88025,Wrong Item,3.5
88027,Não Recebi Minha Compra,4.0
88033,Inquiry Not Responded To,3.5
88035,Late Delivery,3.5
88036,Cancelled Order,3.5
88039,Pouco Diluído,3.5
88044,Poor Quality,3.0
88051,Late Delivery,3.5
88056,Missing Parts,3.5
88058,Poor Quality,4.0
88067,Late Delivery,3.5
88068,Missing Parts,4.0
88079,Wrong Item,3.5
88081,Late Delivery,3.5
88086,Wrong Item,3.5
88094,Damaged Goods,4.0
88102,No Arrival,5.0
88108,Wrong Item,4.0
88109,Late Delivery,3.5
88110,Poor Quality,3.5
88118,INVENT,3.5
88121,INVENT,3.5
88128,Wrong Item,3.5
88134,Prazo Entrega Demorado,4.0
88135,Late Delivery,3.5
88137,Missing Parts,3.5
88156,Not Delivered,3.5
88179,Non Functional,4.0
88181,Poor Quality,4.0
88188,Wrong Item,4.0
88209,Wrong Item,4.0
88231,Wrong Item,4.0
88233,Late Delivery,4.0
88271,Late Delivery,4.0
88275,Poor Quality,3.5
88288,Missing Parts,3.5
88289,Late Delivery,4.0
88290,Late Delivery,3.5
88292,Late Delivery,3.5
88295,Wrong Item,4.0
88298,Late Delivery,3.5
88300,Late Delivery,4.0
88306,Missing Parts,3.5
88307,Wrong Item,3.5
88308,Late Delivery,4.0
88312,Defective Product,3.5
88314,Late Delivery,3.5
88319,Late Delivery,3.5
88331,Poor Quality,3.5
88341,Missing Parts,4.0
88344,Lack of Response,4.0
88350,Late Delivery,4.0
88352,Wrong Item,4.0
88357,Damaged Goods,4.0
88369,Late Delivery,3.5
88372,Late Delivery,4.0
88373,Late Delivery,3.5
88387,Missing Parts,4.0
88390,Late Delivery,3.5
88392,Late Delivery,3.5
88408,Missing Parts,3.5
88415,Late Delivery,3.5
88439,Quality,3.5
88441,Entrega rápida,1.0
88446,Late Delivery,4.0
88456,Late Delivery,3.5
88458,Falta de Respeito,3.5
88469,Wrong Item,4.0
88472,Wrong Item,3.5
88486,Missing Parts,4.0
88490,No Received,5.0
88492,Damaged Goods,4.0
88494,Late Delivery,3.5
88496,Poor Quality,4.0
88500,Late Delivery,3.5
88502,Wrong Item,4.0
88507,Late Delivery,3.5
88515,INVENT,3.5
88519,Wrong Item,3.5
88522,Missing Parts,3.5
88526,Late Delivery,3.5
88527,Missing Parts,3.5
88528,Missing Parts,3.5
88530,Wrong Item,3.5
88538,INVENT,3.5
88539,Late Delivery,4.0
88541,INVENT,2.0
88543,Comprada Errada,2.5
88546,Missing Parts,3.5
88548,No Issue Found,1.0
88564,Wrong Item,3.5
88565,No Delivery,5.0
88575,Late Delivery,3.5
88583,Late Delivery,3.5
88599,Poor Quality,4.0
88623,Color Mismatch,3.5
88646,Late Delivery,4.0
88663,Péssimo,5.0
88670,No Arrival,5.0
88671,Wrong Item,4.0
88677,Missing Parts,4.0
88683,Late Delivery,4.0
88713,Late Delivery,3.5
88720,Late Delivery,3.5
88727,INVENT,1.0
88729,Wrong Item,4.0
88731,Late Delivery,4.0
88738,Missing Parts,3.5
88744,Missing Parts,3.5
88756,Wrong Item,3.5
88801,Wrong Item,4.0
88805,Missing Parts,3.5
88821,No Issue Found,1.0
88827,Late Delivery,4.0
88834,Late Delivery,3.5
88849,Wrong Item,4.0
88853,Late Delivery,3.5
88859,INVENT,3.5
88862,Late Delivery,3.5
88871,Poor Quality,4.0
88873,Late Delivery,3.5
88874,Insuficiente,3.5
88879,Late Delivery,3.5
88884,Late Delivery,3.5
88907,Not Received Yet,3.5
88919,Late Delivery,3.5
88924,Poor Quality,3.0
88928,Late Delivery,3.5
88929,No Delivery,5.0
88938,Wrong Item,4.0
88951,Wrong Item,4.0
88956,Late Delivery,3.5
88966,INVENT,1.0
88972,Missing Parts,3.5
88980,Wrong Item,3.5
88994,Missing Parts,3.5
89014,Late Delivery,3.5
89051,Poor Quality,3.5
89056,Wrong Item,4.0
89061,INVENT,3.5
89064,Late Delivery,3.5
89065,Late Delivery,3.5
89072,Wrong Item,3.5
89092,Late Delivery,3.5
89097,Wrong Item,4.0
89111,Missing Parts,3.5
89114,INVENT,3.5
89125,Inconvenience,3.5
89127,Late Delivery,4.0
89129,Category,2.5
89133,Wrong Item,3.5
89141,Legibilidade Insuficiente,3.5
89143,Wrong Item,3.5
89152,Missing Parts,4.0
89154,Invent,3.5
89161,Late Delivery,3.5
89162,Wrong Item,3.5
89187,Late Delivery,4.0
89193,Poor Quality,3.5
89196,Missing Parts,3.5
89198,Damaged Goods,4.0
89203,Wrong Item,4.0
89205,Late Delivery,3.5
89212,No Product Sent,5.0
89214,Poor Quality,3.0
89221,INVENT,3.5
89242,INVENT,3.5
89246,Late Delivery,3.5
89259,Not Arrived,5.0
89263,Produto Mau,4.0
89267,Late Delivery,3.5
89270,Late Delivery,4.0
89276,Late Delivery,4.0
89278,Connection Issues,2.5
89284,INVENT,1.0
89287,Missing Parts,4.0
89295,Desonestidade,5.0
89300,Late Delivery,3.5
89326,Late Delivery,3.5
89333,Late Delivery,3.5
89345,Late Delivery,3.5
89364,Rude Courier,3.5
89367,Wrong Item,3.5
89377,Wrong Item,4.0
89382,Missing Parts,3.5
89390,Wrong Item,4.0
89391,INVENT,1.0
89396,Late Delivery,4.0
89400,Missing Parts,3.5
89407,No Fit,1.0
89408,Late Delivery,5.0
89410,Poor Quality,3.5
89412,Late Delivery,3.5
89418,Late Delivery,4.0
89419,Wrong Item,4.0
89442,Nome Incompleto,3.5
89448,Late Delivery,3.5
89457,No Delivery,3.5
89461,Late Delivery,3.5
89467,Wrong Item,3.5
89468,INVENT,3.5
89488,Category,2.5
89491,Late Delivery,3.5
89498,INVENT,3.5
89506,Wrong Item,4.0
89512,Color Mismatch,3.5
89519,Poor Quality,4.0
89520,Wrong Item,4.0
89559,Late Delivery,3.5
89560,Late Delivery,4.0
89561,Late Delivery,4.0
89570,Late Delivery,3.5
89571,Late Delivery,3.5
89576,Poor Fit,3.5
89580,Poor Quality,3.5
89584,Enferrugado,3.5
89589,Missing Parts,3.5
89601,Incomplete Product,3.5
89606,Wrong Item,4.0
89607,Late Delivery,4.0
89627,Late Delivery,3.5
89654,Péssimo Serviço,4.0
89658,Poor Quality,4.0
89668,INVENT,3.5
89670,Poor Quality,3.5
89671,Item Never Arrived,5.0
89679,Missing Parts,4.0
89683,Wrong Item,4.0
89684,Wrong Item,3.5
89693,No Fit,3.5
89697,Late Delivery,3.5
89698,Wrong Item,4.0
89700,Missing Parts,4.0
89712,Poor Quality,3.0
89714,Product Variance,3.5
89722,Wrong Item,4.0
89730,Category,2.5
89731,INVENT,1.0
89733,Missing Parts,4.0
89741,Late Delivery,3.5
89747,Late Delivery,3.5
89750,No Delivery,5.0
89752,Late Delivery,4.0
89757,Insatisfaction,3.5
89766,Late Delivery,3.5
89772,Late Delivery,3.5
89793,INVENT,3.5
89798,Missing Parts,3.5
89800,Damaged Goods,3.5
89804,INVENT,3.5
89813,Late Delivery,3.5
89819,Missing Parts,3.5
89827,Wrong Item,3.5
89828,Category,2.5
89844,Late Delivery,3.5
89846,Missing Parts,3.5
89857,Wrong Item,4.0
89860,Não Gostei,3.5
89869,Falta Mercadoria,2.5
89872,Poor Quality,3.5
89875,Late Delivery,3.5
89889,Late Delivery,3.5
